0.12524714,-0.04826032,0.3242842,-0.15410691,-0.40576783,0.24916129,0.09119409,0.044285942,-0.05347808,-0.24768028,0.14834276,-0.03602944,0.044201367,-0.029725673,-0.16006641,-0.02633445,-0.15967652,0.33545154,-0.2970036,-0.16039136,0.07225303,0.12207097,-0.06725908,-0.16615,-0.06021375,0.47948074,-0.12427819,0.14846107,-0.11356383,0.43415716,-0.25331727,0.08066155,-0.29186213,-0.20256335,-0.22871952,0.11279347,0.0018548348,-0.34619316,0.15669172,-0.1496492,0.30161777,-0.29253614,-0.033665583,-0.16751015,0.2266223,0.08085375,-0.06425013,0.29504818,-0.120330624,0.1349475,0.31782246,-0.2950084,-0.58695894,0.26183134,-0.044833597,0.03812609,0.00946708,-0.29074854,0.08835734,-0.108463004,-0.5760435,0.11524628,-0.18358259,0.13874404,0.16478603,-0.2673219,-0.39209703,-0.106034786,-0.29120064,-0.22925963,0.04145792,-0.033993445,0.06889998,-0.09502739,0.0727781,-0.32791543,-0.046668846,-0.021505453,0.37318817,-0.46859318,-0.18782261,-0.20238754,0.36090767,-0.04008908,0.18494731,-0.22792293,0.5076746,0.07039451,-0.275573,-0.29908913,-0.31025338,0.07336474,0.33332708,0.3413479,0.24633814,0.14363484,-0.14684746,-0.13097835,-0.23815972,-0.23208332,0.108591564,-0.18080124,-0.055892702,-0.10828407,0.022831481,-0.10080616,-0.16338407,-0.1642341,0.12349102,-0.028723499,0.15170456,0.173064,0.08547301,-0.11994719,0.37347415,-0.02243761,-0.034624327,0.09404452,-0.007963981,0.0839711,0.47218433,0.012749152,-0.025751425,0.13838765,-0.21658276,0.20276637,0.09672653,0.24957348
0.3693791,0.13502802,0.10413728,-0.26573792,-0.4506027,0.10735031,0.13540834,-0.14928627,-0.12462528,0.022371985,-0.06242881,0.007819838,0.29663518,-0.00990488,-0.17500784,0.2086767,-0.20420124,0.09012576,-0.03448969,-0.23321715,-0.13365997,-0.08490001,0.036216505,0.14929128,0.0017241669,0.3073733,-0.1765349,0.1965197,-0.025149554,0.3979861,-0.01910168,0.0740143,-0.09787441,-0.14838201,0.06961653,0.10530063,0.17802456,-0.040823795,0.03454333,-0.34631777,0.02799342,-0.437014,-0.14785725,0.024232874,0.19559523,-0.102752276,0.044458285,0.15623991,0.07241574,-0.018246138,0.46681294,-0.21953675,-0.3692118,0.05116861,0.00449511,0.090871416,-0.112457715,-0.042678148,-0.0395675,-0.020374537,-0.4186381,0.18393064,-0.21031436,0.1858846,0.07250554,-0.06449295,-0.21987729,0.34289324,-0.3500835,0.049755543,-0.063625336,0.22215354,0.10633034,-0.027893303,-0.077804826,-0.058210913,0.041870084,-0.09480478,0.2997856,-0.33487204,0.0028206743,0.14378853,0.26779288,0.11072951,0.18266302,-0.2609453,0.122330815,-0.10905515,-0.3782942,-0.36619127,0.039137583,-0.06409349,0.103981495,0.39835167,0.098253295,0.047222458,-0.12543985,-0.2372801,0.06931048,0.035959486,0.16114943,0.055879563,-0.06957931,-0.17250806,0.120021544,0.11611955,-0.25301298,0.27316839,0.025713354,-0.13800345,0.18174896,0.08962784,0.19890477,0.07694891,0.50875014,0.08661003,0.008599467,0.47654492,-0.032857895,0.20800139,0.3633387,0.27179602,0.07354882,0.018760938,-0.030080212,-0.1130503,-0.038723413,0.007822399
0.10458764,-0.23453055,0.279661,-0.32056946,-0.15145712,0.31755763,0.15594807,0.095081784,-0.04406093,-0.14317736,-0.18325892,-0.03123698,0.14997788,0.09554404,-0.17251907,0.038535576,-0.052095268,0.27646542,-0.21300836,-0.03716101,0.027519407,0.18679073,-0.15055974,-0.19511592,-0.10875898,0.3056549,-0.098868564,0.06980508,-0.1373899,0.2891841,-0.19251885,0.0815916,-0.27497482,-0.13466685,-0.5096104,0.2477046,0.07311365,-0.25250366,0.24964195,-0.05921406,0.09600228,-0.22267894,-0.15711638,-0.114114374,0.19838384,-0.028942226,0.15817878,0.09548223,-0.27868286,0.16921097,0.39794883,-0.42661473,-0.4506374,0.39668667,-0.09336465,0.09982244,0.23665021,-0.046205647,-0.015039859,-0.1876966,-0.6159997,-0.0048050736,-0.25378856,0.04898381,0.07971376,-0.16492993,-0.13074107,0.07593867,-0.21726477,0.046014957,-0.07393059,-0.21359535,-0.0052145324,0.18816398,-0.0044474793,-0.1431434,-0.14616787,0.075619176,0.3557578,-0.3383026,-0.15115051,-0.028743349,0.2515424,0.12907901,0.20258564,-0.20715614,0.34236336,-0.01773296,-0.12295652,-0.07408246,-0.23484002,0.06216083,0.1731163,0.35592636,0.23099758,0.16979331,-0.12579282,-0.22162722,-0.26141366,-0.050411474,0.124885835,-0.2422507,0.16347805,-0.15943216,0.09374711,0.027141653,-0.15213779,-0.2701513,0.31291866,-0.15624258,-0.020955035,0.14822307,0.282428,-0.07096509,0.40260178,0.11515796,0.041612394,0.24912848,-0.14024253,0.0939658,0.3796679,0.053269748,-0.02137038,0.16941144,-0.2927831,0.18975538,0.14826842,0.29379702
0.15907528,0.047163047,0.279052,-0.13885453,-0.25469795,0.2061979,0.1512279,0.007487794,0.022436496,-0.24372528,0.16445799,-0.16880073,0.09016041,0.04989036,-0.2172602,-0.10851884,-0.03331986,0.29002616,-0.11405904,-0.0992441,0.0819922,0.0241971,-0.07544645,-0.09082797,-0.09294071,0.20533578,-0.09158301,0.30425587,-0.2700005,0.37093621,-0.10803204,0.044860613,-0.18670061,-0.43073684,-0.12443832,0.115181066,0.09672555,-0.3236649,0.15566717,-0.17808002,0.0055447137,-0.24837556,0.0044916864,-0.017107446,0.12314197,0.17105785,0.25683916,0.14007804,-0.18128711,0.051159553,0.26569104,-0.3023271,-0.32901555,0.2267043,-0.19781639,-0.011123859,0.004236554,-0.1928054,0.13771431,0.012766202,-0.55217594,-0.021883924,-0.2893132,0.18327676,0.16865073,-0.11783,-0.29816288,0.09294621,-0.24642663,0.009729225,0.042433653,0.0553158,0.010971333,-0.13193867,-0.047225025,-0.06855939,-0.009088176,-0.0111962985,0.31507105,-0.388872,0.035008196,0.08174449,0.12802629,-0.22348721,0.3217347,-0.29353985,0.2968382,0.014459683,-0.3157625,-0.2408704,-0.29443887,-0.007684191,0.12625585,0.32323572,0.17345293,0.004700563,-0.13026494,0.039799593,-0.06397919,-0.2088066,-0.025117746,0.0967882,0.010688643,-0.21794164,0.07479212,0.072042935,-0.17702799,-0.06910201,0.06613543,-0.18962789,0.08316659,0.0039660376,0.26987204,0.037745163,0.33470154,0.06812014,-0.116599426,0.37709424,0.076686606,0.087778255,0.3156965,0.086255066,-0.08330779,0.10538308,-0.029172262,0.29183945,0.008757077,0.1320039
0.13660793,0.1954324,0.17974861,-0.38847747,-0.36458147,0.3223651,0.47368386,-0.3196815,0.06708358,0.10428789,-0.14857814,0.11727201,-0.019415785,0.11847186,0.2291778,0.13593727,-0.020602426,0.5489991,0.07547477,0.013425281,-0.05799512,0.050910793,0.20267685,0.09040106,0.06035405,-0.20512627,-0.013230498,-0.31931853,-0.12765217,0.08103694,-0.1871196,-0.09985342,0.09240736,-0.17621453,-0.26097593,0.3650073,-0.099616356,0.027255131,0.00812142,-0.109242484,-0.28449464,-0.13779475,-0.13055794,0.040639203,0.1676829,0.059846412,0.16655326,0.36539567,-0.079104,-0.29107967,0.36146733,-0.21525376,-0.33675414,0.31008166,0.035116803,-0.31936988,-0.021398824,-0.14668494,0.23245604,-0.07705554,-0.6715937,0.08573119,-0.22652245,-0.3150992,-0.047359765,0.011437446,-0.2892458,0.21676828,-0.18513554,-0.056195688,0.25492042,0.48707116,0.053251967,-0.07462803,-0.38883677,0.24233511,0.28663594,-0.0019372118,0.28346568,-0.18037866,-0.0134697305,-0.4451014,0.0418668,0.09490163,-0.1039636,-0.17480187,0.044360556,0.13260584,-0.24260493,-0.3208356,-0.13790424,-0.18925816,-0.030331204,0.45790002,0.14797297,0.17330375,-0.14112243,-0.06153282,0.05822785,0.3648028,0.03713176,0.038951855,-0.008194166,0.14026007,0.26544872,-0.4423651,0.052463356,0.20368505,0.11847994,-0.21314767,-0.117007986,-0.08950615,-0.0393487,0.19741362,0.4144328,-0.289065,0.28104368,0.2460433,0.07224449,0.27768734,0.3007866,0.15991622,0.02820911,-0.016156944,-0.2784044,0.30013523,0.032192435,0.1454599
0.16597138,-0.0609674,0.013698965,-0.3169797,-0.08782744,0.22611322,0.03188118,-0.026389793,0.049584,-0.093297645,-0.16602103,0.08345112,-0.026941935,-0.06230973,-0.22786178,-0.09141986,-0.07398601,0.0062107933,0.02683957,-0.16454284,0.28114715,0.094111145,-0.07343416,-0.1989075,-0.26543942,-0.20509326,-0.033633564,0.48825186,-0.20962799,0.45210895,-0.0048269103,-0.274911,-0.29057968,-0.45434368,-0.39565018,-0.0040044794,0.110642,-0.40979502,0.2543194,-0.3592754,-0.112089396,-0.19830924,-0.018703075,-0.21502127,-0.22288224,0.253499,0.1615149,-0.1543627,-0.08613612,0.029885884,0.13760775,-0.30258572,-0.49485514,0.18977058,-0.20167312,0.072053194,-0.043397896,-0.17145954,0.0030197112,0.169934,-0.64280856,-0.14303361,-0.47221577,0.14452171,-0.039097115,-0.27978638,-0.19776468,0.40148357,-0.30374146,0.05685531,0.15770121,0.007351609,-0.10427112,0.0006612985,-0.25124386,-0.33045438,0.1920782,-0.0645445,0.6139976,-0.4505857,-0.29958346,-0.20392053,0.42792276,-0.2225212,0.26039332,-0.21942973,0.33399552,-0.14147437,-0.062046934,-0.2378555,-0.24162547,0.020130143,0.020154703,0.30953,0.26194307,-0.018699583,-0.03349992,-0.05078048,-0.05472542,-0.25644743,-0.20408344,0.13639681,-0.042077433,-0.09372751,-0.14482564,-0.088010326,-0.1893305,-0.13350305,0.10168418,-0.19498594,-0.08946705,0.24634089,0.3821313,0.024207363,0.37260902,-0.029414643,-0.20666426,0.39744008,0.025787257,0.29921508,0.61956125,-0.057299413,-0.059503615,0.2252152,0.16702026,0.30210954,-0.116993226,0.1689344
0.07330335,-0.2336869,0.3811875,-0.3272123,-0.1998192,0.29168743,0.008185007,0.050126757,-0.008528536,-0.24948618,-0.16567059,-0.017865969,0.37393802,0.15315287,-0.11298034,0.111089036,-0.015881253,0.21506771,-0.15181282,0.14282686,0.029424174,0.31138793,-0.24022862,0.027689746,-0.0878456,0.3566807,-0.19434677,0.04218528,-0.13417283,0.30795407,-0.2954373,-0.07990314,-0.42487153,-0.18390778,-0.44334987,0.24879192,0.15905683,-0.18696155,0.27655724,-0.005641624,0.037829444,-0.25238636,-0.13346848,-0.26307902,0.21194172,0.050038334,0.107290946,0.19773285,-0.21577224,0.06260446,0.49242663,-0.3900039,-0.53845894,0.2692661,0.04559426,0.12827434,0.17696425,-0.1654846,-0.06255558,-0.18634042,-0.60129017,-0.047613297,-0.37171426,-0.0042837,0.08540933,-0.18923761,-0.056338783,-0.022830797,-0.22230446,-0.08819087,0.03685639,-0.08945448,0.42279056,0.014876741,0.090335526,-0.2764099,-0.26233846,-0.010090232,0.2612296,-0.42352277,-0.24326673,-0.05488889,0.21043812,0.15700477,0.037511423,-0.11661886,0.45742774,0.16283798,-0.20844243,-0.072715804,-0.20684275,0.07291509,0.2673145,0.32314083,0.1990841,0.09233192,-0.05060582,-0.14697276,-0.30790877,-0.052727725,0.14830682,-0.211208,0.18732513,-0.2803604,0.108867265,0.08850552,-0.11957698,-0.40337917,0.2034765,-0.21147804,-0.23019575,0.11804623,0.23089668,-0.14775363,0.40492418,-0.029339965,0.02189496,0.19760561,-0.33475614,0.02814844,0.18851382,0.105733275,0.08946469,0.33129776,-0.3143421,0.16505095,0.17883085,0.11971832
0.03514306,-0.12383134,0.2810927,-0.2992978,-0.07010312,0.4915,-0.045524914,0.1593087,0.14725208,-0.19888838,-0.026574511,-0.0073476154,0.26975772,-0.11575393,-0.0381924,-0.02303814,-0.047007494,0.104130164,-0.056023624,-0.21296129,-0.24896273,0.37569076,-0.25032556,0.11720963,-0.08661166,0.3978424,0.0867218,0.17189424,-0.16575383,0.33184934,-0.16678722,-0.19845286,-0.26591197,-0.39358738,-0.18746667,0.00929958,0.25090128,-0.17388044,0.33980328,-0.07031888,0.20558272,0.12857163,-0.10686893,-0.0213986,-0.027623016,0.1380299,0.037006117,0.059752136,-0.32736424,-0.21806236,0.27669045,-0.236108,-0.47668344,0.4246689,0.0022862067,0.25855795,0.08975572,-0.22478542,-0.2278894,-0.0071325954,-0.6735434,0.038530473,-0.38856846,0.19092292,0.13440551,-0.13444081,-0.28150228,0.04101862,-0.11544806,-0.035425182,0.09120736,-0.2503801,0.5184211,-0.15499985,0.049579304,-0.18267925,-0.04245266,-0.12161265,0.2867638,-0.42593828,-0.36876744,-0.23586662,0.46229687,-0.16226782,0.04915788,-0.029399764,0.56610626,0.1940039,-0.21137595,-0.044203486,-0.12547733,-0.0061803865,0.0018464753,0.43518004,0.28506634,0.022442384,0.05332524,-0.32631654,-0.34353742,-0.11096536,0.109592214,-0.15143178,0.109536566,-0.05515644,-0.3120593,-0.17864798,-0.13316207,-0.36215833,0.09824662,-0.34426945,-0.15901054,0.061695125,0.31497425,0.028280843,0.2929463,-0.07538347,-0.0027695303,0.012930164,-0.097072184,0.28161177,0.18637757,0.11398415,-0.15806994,0.09761399,-0.22922052,0.14498107,0.1064425,0.12542515
0.12478719,0.15880139,0.111594945,-0.35946155,-0.3789897,0.22359541,0.403497,-0.2869567,0.05333688,0.15708439,-0.16360375,0.19265965,0.12963894,0.12192932,0.16855443,0.11799458,0.014392366,0.6369097,0.06941373,0.084628426,-0.057214033,0.105509564,0.17796329,0.1307767,0.087370984,-0.12588295,-0.006137711,-0.3425999,-0.028588178,0.12973028,-0.122992724,-0.023879293,0.089617826,-0.26244515,-0.23859438,0.3579644,-0.097775385,0.047016636,-0.008676203,-0.09727654,-0.17503552,-0.12613064,-0.10361184,0.07268684,0.2002904,0.10209139,0.09993942,0.33810967,-0.07670341,-0.2657341,0.36144298,-0.23373145,-0.36450246,0.23587507,-0.012851037,-0.3255076,-0.0855113,-0.13145992,0.30387536,-0.06820536,-0.65715754,0.1275751,-0.20239921,-0.31067958,-0.029196113,-0.024129378,-0.27759737,0.3102496,-0.16330275,-0.11538935,0.24123071,0.48511,0.06901409,-0.06588949,-0.3209838,0.2700342,0.3103233,0.020834947,0.2967094,-0.2398669,0.04915305,-0.44722077,0.2711236,0.10499397,-0.064756416,-0.20301314,0.055346094,0.02647985,-0.32992774,-0.34495378,-0.049664628,-0.27335504,-0.12525551,0.3743829,0.16464908,0.1308961,-0.045300703,-0.14653495,-0.07547654,0.27225882,0.07952933,0.07169138,-0.02061414,0.12760794,0.2682075,-0.44462588,0.008657776,0.15349238,0.14624952,-0.1856701,-0.14055009,-0.1167001,0.0029741102,0.14064015,0.48742366,-0.20496494,0.35197285,0.2856291,0.07795562,0.35001212,0.23739833,0.20904519,-0.06657862,-0.11122387,-0.282329,0.30923745,0.10854959,0.2691881
0.16597138,-0.0609674,0.013698965,-0.3169797,-0.08782744,0.22611322,0.03188118,-0.026389793,0.049584,-0.093297645,-0.16602103,0.08345112,-0.026941935,-0.06230973,-0.22786178,-0.09141986,-0.07398601,0.0062107933,0.02683957,-0.16454284,0.28114715,0.094111145,-0.07343416,-0.1989075,-0.26543942,-0.20509326,-0.033633564,0.48825186,-0.20962799,0.45210895,-0.0048269103,-0.274911,-0.29057968,-0.45434368,-0.39565018,-0.0040044794,0.110642,-0.40979502,0.2543194,-0.3592754,-0.112089396,-0.19830924,-0.018703075,-0.21502127,-0.22288224,0.253499,0.1615149,-0.1543627,-0.08613612,0.029885884,0.13760775,-0.30258572,-0.49485514,0.18977058,-0.20167312,0.072053194,-0.043397896,-0.17145954,0.0030197112,0.169934,-0.64280856,-0.14303361,-0.47221577,0.14452171,-0.039097115,-0.27978638,-0.19776468,0.40148357,-0.30374146,0.05685531,0.15770121,0.007351609,-0.10427112,0.0006612985,-0.25124386,-0.33045438,0.1920782,-0.0645445,0.6139976,-0.4505857,-0.29958346,-0.20392053,0.42792276,-0.2225212,0.26039332,-0.21942973,0.33399552,-0.14147437,-0.062046934,-0.2378555,-0.24162547,0.020130143,0.020154703,0.30953,0.26194307,-0.018699583,-0.03349992,-0.05078048,-0.05472542,-0.25644743,-0.20408344,0.13639681,-0.042077433,-0.09372751,-0.14482564,-0.088010326,-0.1893305,-0.13350305,0.10168418,-0.19498594,-0.08946705,0.24634089,0.3821313,0.024207363,0.37260902,-0.029414643,-0.20666426,0.39744008,0.025787257,0.29921508,0.61956125,-0.057299413,-0.059503615,0.2252152,0.16702026,0.30210954,-0.116993226,0.1689344
