,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.20298259340173708,0.13165885199242658,0.619760300313787,0.9418040297246013,0.06427216846141005,-0.8875522469280789,-0.48102951700601804,0.8566700055209242,-0.529161060068043,-1.4474577852721666,-0.7793600213716659,-0.8359513782612148,-1.0557527315333668,-0.5869113246604172,-0.8126892594219439,-0.5051907758372889,1.4032649031870779,0.43806390975883674,1.2462258780618183,-0.06405387174349346,-0.7475991878534901,-1.0198395580532786,0.6177385900792756,-1.2270209606265132,-0.7207048085951754,-0.47470548592596007,0.014115163838959036,0.48632567743918337,-0.5554518814103376,-0.2887145518777093,-0.8717238084568223,-0.6327255250353241,0.1914701940340836,0.8571792808636899,-0.5275092598611621,0.4402788128990529,-0.01758747284517157,0.02712402065583211,0.09147599644616404,0.4363336533138842,-0.738166506919099,-0.01996227156924147,-0.9474084631873999,-0.26553642468039607,-1.481150100706765,-0.3457114985218993,0.6975052985892957,-0.9834513716850113,0.7459654787204342,-1.0095076486803924,-1.8476804465102634,-0.35214420993647166,0.3097128442449386,0.30512037445708845,0.4005708932403421,1.059037170514916,-0.6351601714488203,0.64112507832751,1.267989147926968,0.23204573985608926,0.8775718705753277,-0.10669131633766915,0.14325332241604272,-0.43647712216219864
1,-0.465962941420562,0.8108722097975462,-0.3433588203513209,-0.382393233143848,0.10325202852211317,1.0355217648983157,-0.04826931293589426,-0.3054067269291914,0.24256046780875565,1.4254186220598593,0.8226195212958503,0.16787930395982695,0.49300349389401177,0.5112630981638001,0.6237597571411897,-0.05145213185828182,-1.5583483177803703,0.11148872385607711,-0.696992753126635,0.6930173842057432,0.1186933745399717,0.8889472419447477,-0.4264430055016948,0.4127130647193121,0.6928138969483449,0.4291770017513622,0.24421758910246474,0.5255488969543105,0.48698697556114057,0.014425217647271593,1.2275847390510766,0.4636325891952296,-0.7170699877974175,-1.2596923268682563,0.1562200854829176,-1.4145544878475687,1.146364193406341,0.09211866747661378,0.1944196669908481,-0.3877947392134668,0.41540911366409616,0.3439123495630988,0.5940497539144027,-1.0465578877396935,1.042966372979916,-0.694004645851032,0.3638663406413879,2.0235424108369053,-0.6722703667711075,0.21353265036325053,0.14982431147424816,-0.33447573041307616,0.26633314879334336,0.4532828718685603,0.27239906193059155,-0.5281346824961627,0.5326102226077086,-0.02691816310702965,-0.22597321796853498,0.6444996976237748,-0.36013826830862145,-0.4119278945183213,1.4058979187055016,0.4793909125555968
2,-0.11050460133620207,0.1963282862422569,-0.4420322751251588,0.010200533679244155,-1.254978856983669,-0.6500386518193566,0.42729518952029644,0.25090139326772104,-0.5286269167177388,0.9161913642508741,-0.5602675657312328,0.8394988247790814,-0.8717591750499842,-1.194719592261292,1.1310901417407924,1.3292636566401352,0.6742268076851172,0.6498927347876189,-0.7203263806530441,-0.20260439656436155,0.08639897669246334,-0.020044221485317076,-0.56159140721058,0.18059917828633917,-0.45319888035733047,-0.29032817690146157,-1.2642240204687532,0.7671449480633711,0.09795834076048177,0.10110357652826346,0.07305848419167486,-0.6159596523829033,0.34356837207291885,0.4023102419023991,-0.5820979387379465,-0.3696467693781148,-0.16628635477079667,-0.713401590330266,-0.20970698237142085,-0.17018389551172353,0.04996055650093349,-0.35292319340324085,-0.6460464323359352,-1.362908550492494,0.21463642572344954,0.25990130108073156,0.6294637519540771,-0.7671327292218327,1.1693549314832619,-0.44446319981638494,0.11878609202598103,0.4772598778519292,-0.3815073563834297,-0.771825431334876,-0.49877379187868653,0.026476581876022757,0.6012347668168355,-0.517278816628258,0.8708403492882278,-1.2475688644431526,-0.3332977509236316,-0.13644775289652647,-0.31051422298933273,-0.608463077499343
3,0.3342851007474207,-0.4335217372256325,-0.021199111629544843,-0.3725344079339852,0.383564297034059,-0.18040552107620325,-0.05405522187488214,-0.10698975067890605,0.42970624410888053,-0.17855442848210745,0.2739672799039612,-0.32781831475671186,0.18616386194285642,0.6652092954183196,-0.873619201329927,0.12908378237172044,-0.44942802494295214,-0.5704509365574966,-0.0846820004475806,-0.29355895505168245,-0.17301548747450018,0.6256732769634472,0.32828641254408636,-0.5270139499628264,0.0750932807346523,0.06169887711720037,0.8371479108992783,-0.05329745017350408,-0.5214447029461433,0.5411126143824508,-0.09722086603365958,-0.1398832232968681,0.6301143820740598,-0.20151034115291747,0.078074357633373,0.018383238433884067,-0.26037256659465796,1.126127647654398,-0.020499383651699246,0.15478640572865837,0.20765595644466392,0.33488059047753715,0.5185211244702009,-0.1022596113215925,0.036323770700592894,1.18618323539014,-0.020038949274018912,0.35274034323487474,-0.3831569839929469,-0.4219084635725063,-0.35865347057387587,-0.41448601317715733,-0.14527322455921346,-0.7507157624389128,-0.0782688198591132,0.5952296524228217,-0.7957457389333112,-0.21525196981881986,-0.19624490574971912,0.638895858125491,-0.2011490360444388,0.05416390223469079,0.8675671214186941,-0.4144351098494386
4,-0.21240874978055913,-0.74741626593261,1.0129625469455434,0.8078954611580613,1.5102270767791848,0.8960148196249883,-0.5574709742281511,0.19754432676662972,-1.1528454121112452,-1.1114290128289281,0.45632826021381007,0.08832849028373428,0.1675542278032627,0.12779679476064149,-0.8505445751231008,-1.4074577673538962,0.020932857604254045,0.33888537305725397,0.6926177882911752,1.106205774973151,0.5345279724784221,0.10729362052676863,0.38470762549906173,-0.13833702108439866,1.0408316700148144,-0.9120851942888226,0.22289963729273826,-1.0422155308192367,0.3633688388509666,0.12171748212913118,-0.9033393075694759,-1.0322924964289526,0.2002396345837148,0.2468396932591239,-0.958318300420925,0.31887599977747855,0.36530939825185055,1.3555863401541155,1.003425147658667,0.8486562134100613,-0.855833634315166,0.750976733474418,1.0389681752807576,0.4752615917577881,-1.0545078765015694,0.2317771824618516,-0.03180196801993743,0.18102203447316756,-0.3954692977387315,0.10914219503851803,-0.8114960008955843,-0.3114433057597143,0.6788377829476616,1.5146658199249734,-0.6246407499069613,-0.2953545235385301,-0.37511755356520915,0.4415326803484666,-0.17487535388955663,1.8157847542573484,0.38882454030013713,-0.4708635450474819,0.45780068215588154,-0.2970246128700208
5,-0.06269404802143484,0.35819407816837434,0.07442196106691688,-0.42743416795230776,0.465149841994092,-0.07724890552072429,0.18598594735860138,-0.3882841623252599,0.5704138582170004,0.2144510493875472,-0.21259271159178028,0.885490257652304,0.6065240474823684,-0.30360961284787563,-0.03732172628665084,0.2663102797368436,-0.1892155556857835,-0.5831515799400939,-0.06839806802591925,0.3381069506342207,-0.0872713380807609,0.6710941016649973,-0.0282288454105761,-0.17791813488025418,0.46638592650677735,0.42565268748625934,-0.7797277050166505,-0.7071375492712894,0.37927275974927205,-0.3987030530774611,0.26709191663352605,0.13088666221617784,0.22493553709395678,0.05576606675331769,0.8963077909285825,0.343649486381512,0.014971121843509424,-0.02200915633037482,0.55554247662671,-0.7307001109679412,-0.2010376267445216,0.4018852848933344,0.5200264991544707,0.2651906117182858,-0.3327443033842832,0.11619825506381345,0.022759544769478952,-0.4101809879706632,-0.6776983624201468,0.2222428549493798,0.8444264296038827,-0.4722978583181744,-0.320496338594121,-0.2607168497778556,-0.43193287889156023,0.05423329387454785,-0.756056992830113,-0.6691142713521206,-1.0782400192737764,-0.2591134500158092,-0.8405087638031437,-0.23464459866666174,-0.6175270378615914,0.41445451532086164
6,-0.6165185143686573,-0.3812249835742715,-0.4876726024303114,0.6068538029674805,0.168823333568662,-0.1539215188689272,-0.31659293779169045,-0.211653632489824,0.7571764215993079,-0.0005803632429827283,0.19722094655908431,-0.4749825964718216,0.37932311994036105,-0.2061869058547058,-0.32572851722676044,0.3487814391864964,-0.6225155218204423,-0.1706216615883957,0.4699714409809099,-0.49267350480245603,-0.18662425258647541,-0.41653544038701235,0.2829928808154594,-0.008972749972983236,-0.5487211442183966,0.014975101200477408,-0.4686372495460735,-0.35832141627435593,0.22828377396103663,-0.3909878554813514,0.8379864073352106,0.23334564636940577,0.49891997935678223,0.9459380381208624,0.25608869280451885,1.0976313285487864,-1.009329910966238,-1.2201043211765292,-0.3271388802542749,-0.17534900444036391,1.227005734569071,-0.18239138102133443,0.2904560926725893,0.34245534965648056,0.7287197890495197,0.16258252896987962,-0.45606748608824427,-0.6253067065213912,-0.44396060362004053,0.5412577572709121,0.4471591939475424,-0.05026350090665682,0.6909852849818482,-0.11542073897462653,0.9997268642772755,-0.2836199351089674,0.1502268258763651,-0.6477703558152461,-0.2918928953970254,-0.4937374281987494,0.33457412422552185,0.58381036557826,-0.015141253935909232,0.8493887195692601
7,-0.3819657391386926,1.608669953298756,-0.2123871949962778,0.26663809612477785,-1.6717389764872213,0.47867015938027074,0.8095545242850624,1.1008333674726996,0.5900405469738708,-0.27770945810133896,0.04996895720700935,0.17843333592569716,-1.9127550463414116,-0.7661042006195483,-1.339759226937998,0.20685600469388404,-0.06597470493792441,-0.10822859584765246,-0.6179362146822502,0.030636863067005325,-0.4112255448678881,-0.6126287425969672,0.5099638735616316,0.492161250632873,-0.4113215596836877,1.232155868061232,0.5853611585291326,-0.07208947327789979,-0.5669010778292146,-0.027307951070202504,-0.8034510081291758,0.6272626337669549,-0.6441229827348736,0.4776355597204999,0.7988497146690287,-0.22721577087276099,0.028998433223241218,-0.18386006524644255,-1.704469460937785,1.4965049844037397,-0.15680664059797056,0.07087035688760315,-1.212136614374965,0.22043657692693705,0.6120004714473548,0.1920364686614145,-1.0128932017910726,-0.5113347480344081,0.3434329324758652,0.8547318730441381,-0.18052754115995276,-0.16061450258083748,-0.8866533095353859,0.5071381119280446,1.4145966694431182,0.1335226878006132,0.23165061464441036,0.1162968234551283,0.6850928629106444,0.5970405666447283,1.9151404267545509,-0.5677461221699346,0.3328868538128243,0.5692479724952927
8,0.17105085261918412,-0.4457770354661637,-1.1289577140152005,-0.45672338203529755,-0.5990566542035101,-0.08410386073557106,-0.17308834295986855,0.1240974222392322,0.5954676266717518,0.6226090437577151,0.8177350601834927,-0.7528923689197745,0.6977658820863912,0.35463543104479733,0.844908251215433,0.7852582555271681,-1.6377192790507786,-0.27049082672199704,-0.9318899406791801,-0.3937634986902173,0.5677628159804593,-0.09902695038291626,-0.3207945853870335,-0.6730024364839059,-0.5324877432745239,-0.6892435013399081,0.44614069328873807,0.025269659195239536,0.5082927508486517,-0.9814740246637809,1.6029858679854083,1.2717871023143346,-0.5895227186548304,-0.515963487058563,0.08271649621862774,0.23670895325448915,-0.47951583957038857,-1.3864363352880424,-0.9666127603306417,-0.6243462881878277,0.8927447113691126,0.4800396528791412,0.1675146844992486,1.2397557474572034,1.4255721302295745,0.2862788698589686,-0.8261508273491817,-0.4328962618512683,-0.42187274797073093,0.7428362811968757,0.29047328268953354,0.6924317978564872,-0.26635653282152655,-0.2048717107854962,1.1446715816420479,-0.978755379223112,0.9093768058730416,-0.04800357159931533,-0.5450351772618607,-1.207629321384052,0.024958419316006362,0.07622242672445895,-0.06753586187457582,1.5663014818011176
9,1.5691333775246217,-0.9947800482458868,1.1938032328913883,0.34542068489418454,0.001158882822926372,1.3977624925697034,-1.317377126998783,0.7749535334380536,-2.2871412936156035,0.5934737962316556,-1.4146666554831355,0.712710922312788,-0.06756011339071888,-0.7397829615342766,0.15915095137771212,-2.028623173916381,1.1435438738070194,2.280384882144241,-0.7051994271469394,1.7479635559957214,0.467092255683864,0.03930404750250986,-2.471092681057788,2.4231589111036436,-1.2648162938391243,-1.0223394107732127,-0.08279374391252271,1.4956131851783179,2.1435374392734494,1.084826503118366,-0.861520566758622,0.5906053136149971,-1.6624575349146808,-0.017826965728572477,-1.7839118815896402,0.32453479646097944,-2.5276278945029795,0.7597503487358022,-0.8801624022880249,1.6508379593716562,0.9031697353086449,-2.0371588643038683,-1.976069861762367,-0.8767376901335169,-1.0391717139694154,-0.04008733943758632,-0.882822579833761,1.2743647963639804,0.8608104497330825,0.3312806732617913,-0.40228901048810445,2.9300515473882243,0.40140844053268526,-0.22119834594405827,-0.811847135816608,0.4308001691296903,0.3863100855201201,2.0442128102123367,1.1524882145173705,-0.08551199385920374,-0.39851891886753504,0.837155315678894,-0.3390320110419179,-1.4299707494502363
