,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383
0,20,1,-0.332179,0.33702943,-0.11056325,-0.08215164,-0.019232357,-0.08610613,-0.0007685421,-0.15633361,-0.4364829,0.40931502,-0.21615039,0.38677388,-0.020870069,0.030111134,0.23326747,0.15253724,-0.054167613,-0.2342461,0.08771435,0.39378324,-0.0043200953,-0.29373214,0.04376104,-0.007291039,-0.067527026,0.06390247,0.27457178,0.028605396,0.28619534,0.16334671,0.08424541,0.16554408,0.088634945,-0.11734428,0.42369536,-0.425396,0.09793822,0.08570719,-0.079395175,0.2551234,-0.18024972,0.42469612,-0.20829019,-0.28063276,-0.100578114,-0.3126176,-0.013114595,-0.153134,0.024714414,-0.28013182,0.21244512,0.11804117,-0.5701883,0.20885397,0.22368419,0.25967407,-0.4118833,0.41419962,-0.097821854,-0.051372364,0.12847702,-0.36636874,-0.42810422,-0.56279,-0.0978258,-0.305429,-0.10021815,-0.15375187,-0.24246001,-0.014677431,0.16543409,0.3426106,0.2999095,0.11351464,-0.074401386,-0.31824303,-0.39067015,0.14142905,0.08229153,0.2722166,-0.07221987,0.059790697,0.1628532,0.15591878,0.1413918,0.018743606,0.00171694,0.32049862,0.25230408,-0.42837813,0.005309979,0.18009295,0.46013135,-0.07240574,0.24436547,0.07396886,-0.13345557,-0.15640286,0.01762572,-0.113276914,-0.069734275,0.17771626,0.24653202,-0.23881583,0.1891568,-0.24917242,-0.21340363,0.14950766,-0.055973526,-0.263947,0.22229142,0.07613671,0.12930532,-0.41036284,-0.09416225,0.21389852,-0.06842299,-0.29786703,0.08996763,-0.42824587,0.2653313,0.39114717,0.24403208,-0.17236546,0.009913216,-0.32409453,0.38901082,-0.12322104,-0.02819576,-0.091595456,0.14697193,0.26265812,0.4339159,-0.15107483,-0.087478474,0.49102712,0.21865435,-0.058530834,-0.3167432,0.28033304,0.056961745,0.2987253,-0.10788238,-0.19362761,0.047474083,-0.43801218,-0.28138575,-0.1310917,-0.0064800815,-0.20134969,0.27319452,-0.08634626,-0.12084125,-0.053597998,0.14474592,0.10379818,-0.20182623,-0.06158669,0.22117855,-0.09016386,-0.15447141,0.15214764,0.11288627,-0.5728264,-0.18421865,-0.23446263,0.297908,0.17918073,-0.00622392,0.1009818,-0.1293573,-0.15344915,-0.10797378,-0.041421536,-0.11873478,-0.22542539,0.37571394,-0.12601018,0.14604273,0.48257786,0.48220897,-0.17200918,0.02350258,0.3145289,-0.12463589,-0.23202933,0.11214419,0.08144373,0.029211866,-0.24267362,0.004285995,0.20531552,0.1614896,-0.028422276,-0.060953517,0.29677474,-0.40340084,0.026688593,0.43982977,0.18300702,-0.12624857,0.033228025,0.14621736,-0.35647035,0.06679032,0.31568354,-0.00118754,-0.12491595,0.068277374,0.33648688,-0.025787987,-0.032822438,0.29301772,-0.13284951,0.058827914,-0.21760145,-0.22535062,0.014012749,-0.26640433,-0.16791263,0.32199767,0.25572485,0.17606856,0.3058309,-0.17320712,-0.025130255,-0.0020278608,0.010949748,0.40407076,0.29670975,0.14375195,0.115149125,0.07389321,0.20385678,0.5267252,0.07707307,0.07462053,-0.012209803,-0.43027955,0.020958558,-0.047959566,-0.21391438,-0.1310403,0.2210967,0.09354722,0.25290304,0.18626826,-0.09727974,0.23512109,0.28800732,-0.121619605,-0.4564614,-0.074034184,0.1626086,0.005824556,-0.2585293,0.25414917,-0.4264176,-0.06865078,-0.28823194,-0.1912012,-0.54729,0.23709258,-0.11771421,0.34684438,-0.097410545,-0.114958234,-0.25671467,-0.49501798,-0.40640044,0.2491699,-0.14123979,-0.034907136,0.20995705,0.12516864,0.257188,-0.14296362,-0.023426984,0.31501976,-0.25474915,0.19255708,-0.18156037,0.19010332,0.07680553,0.022055967,0.009912866,-0.4024968,-0.007737959,0.06905017,0.17034455,-0.31826565,-0.10616274,0.058812812,0.2613793,0.01524607,-0.24171822,-0.029227126,-0.022646787,0.3762727,-0.21017833,-0.0069248485,0.17889702,0.16567557,-0.21073519,0.09485991,-0.20719524,0.17388359,-0.38524774,-0.42426834,0.35993448,-0.04824413,0.062543504,-0.0766665,0.29392895,0.017024765,0.4419204,0.20434585,-0.21802413,-0.58443004,-0.32371864,0.108559825,0.31200725,-0.28880927,0.004082627,0.2530859,0.06242127,-0.023580069,0.15648481,0.23979832,0.31257755,0.57090926,0.0051040654,-0.26535022,-0.014888781,-0.26786074,-0.082935914,0.059390113,-0.15469706,0.010721362,0.10136805,0.11595574,0.027123176,-0.12426591,-0.044783738,0.18471669,-0.14847776,-0.3132312,-0.24403897,0.101717286,-0.09788301,0.09798955,-0.067555346,-0.34001192,-0.108626425,-0.15287891,-0.3354804,0.4847522,0.16112337,0.46653324,0.29417,0.06904677,-0.06712603,0.09338183,-0.22909397,-0.27373114,-0.3760853,0.38448605,-0.1559569,0.08070393,-0.07298078,-0.15784888,-0.33556744,-0.02179358,-0.30000243,0.21915694,-0.018422702,-0.05313718,-0.5062852,0.30477393,0.12871708,0.27091268,0.114137545,0.11560998,0.18364893
1,11,1,-0.01643264,-0.11403135,0.14441924,0.07483998,0.012719239,-0.111723185,-0.008908647,-0.40589875,-0.104892574,0.33524004,-0.2710171,0.51718587,-0.119859554,-4.749e-05,0.27740243,0.2870971,-0.2039552,-0.2833396,-0.0022868176,-0.02558645,-0.28354153,-0.3238951,-0.045125276,-0.12373716,0.072987296,-0.07926457,0.13723545,0.2010208,-0.0761989,0.36567667,0.045320716,-0.032552622,-0.09150121,0.20267263,0.171317,-0.07869992,-0.05450676,0.046596378,-0.28066796,0.26223567,0.08661914,0.15838757,-0.075400524,-0.1756291,0.20312585,0.05274479,-0.13570987,0.0007008015,0.14972293,-0.19023222,0.30020678,0.033319503,-0.3762612,0.26849648,0.27889508,0.23640704,-0.13403377,0.35886905,-0.039705597,-0.08650156,-0.1733915,-0.36045173,-0.21023841,-0.35250846,-0.06192769,0.009665352,-0.09384661,-0.08667721,-0.11276075,-0.13060881,0.18687603,0.288805,0.3558575,-0.033726268,-0.17539032,-0.20936665,-0.10312523,0.057641402,0.19698997,-0.14242655,0.049138755,-0.22771613,-0.027697004,0.31292638,-0.25663185,-0.1620645,0.10857006,0.060213674,-0.10539413,-0.2788367,0.0597144,-0.14209294,0.14624083,-0.14342034,0.14123234,0.02790101,0.0778424,0.1454735,0.16770758,0.055973303,-0.09936812,0.1527317,0.2315043,-0.15380059,0.37348154,-0.21911684,-0.40311456,-0.056765135,0.1524815,-0.21338986,-0.06337173,0.04164445,-0.23348908,-0.08011762,0.09303855,0.43237564,0.046773493,-0.12422951,-0.058992524,-0.017993303,0.29224548,0.16429861,0.053083617,-0.23040868,-0.13967595,-0.11526853,0.1740459,-0.28017765,-0.20258726,-0.03686021,-0.11569428,0.4079951,0.25928316,0.08840243,-0.055937704,0.50493747,0.328884,0.18244942,0.010515571,0.15154214,-0.07544992,0.49606273,0.14271553,-0.19433834,0.0054829987,-0.23791917,-0.34248877,0.0021098524,0.15620048,-0.12878487,0.39615637,-0.11217314,-0.24143834,-0.12737435,0.16130902,-0.082543634,0.0705291,0.101753905,0.16536556,0.075831585,-0.306472,0.13742346,-0.12856357,-0.39002705,0.22876756,-0.32504183,0.113569476,0.32482755,0.086581334,-0.056471646,-0.4477257,-0.4464603,-0.33833635,-0.013188305,-0.046524554,-0.18875206,0.28305316,-0.07186921,-0.07932645,0.42694703,0.17774707,-0.10716765,-0.21960552,0.22882815,-0.07273212,-0.08072243,0.10834837,-0.040376175,-0.015860915,0.03753073,-0.031009829,-0.044904944,0.0456815,0.19799656,0.06280542,0.4654928,-0.2065167,0.15551136,0.51454866,0.16802414,-0.27237028,0.12742324,-0.0025049096,0.017945355,-0.11892272,0.24664368,0.12963548,-0.09363078,0.085801415,0.55495036,0.067550436,-0.10082149,0.09133633,-0.12078744,0.10705941,0.10286891,-0.08456505,-0.09147747,-0.27305752,-0.28851876,0.20559773,0.21053731,0.070195876,0.36274517,0.116335176,-0.10455102,0.110019654,0.11297837,0.13616419,0.34106562,0.12784624,0.033483434,-0.032370556,0.1250986,0.33259854,-0.073014,0.047905657,0.188311,-0.31586707,0.24545842,-0.16235794,-0.07395641,-0.07263353,0.1495786,0.28819156,0.20750642,0.0383732,-0.06805259,0.18786967,0.2554117,-0.32938343,-0.58277047,-0.040986992,-0.13620251,-0.26649183,-0.03173821,0.16351622,-0.49603224,0.044065025,-0.22529697,-0.021942409,-0.32247955,0.0118213715,-0.16210498,0.15091264,-0.20264633,-0.08043561,-0.11020249,-0.08647299,-0.058698356,0.18947689,-0.3188251,-0.09861192,-0.07422356,0.024726544,0.35895008,-0.024481984,0.13174106,0.12553355,-0.24615404,-0.13025318,0.08420595,0.20707488,-0.07154771,0.13496864,0.053364377,-0.10166397,-0.27877435,0.056188125,-0.10821854,-0.2717475,-0.011706069,-0.12210005,0.058498923,-0.18187433,-0.2907579,-0.025763309,0.4455282,0.14174941,-0.068676844,0.103987634,0.24760103,-0.018000111,-0.15361646,0.2546648,-0.23120984,0.15274818,-0.40065548,-0.19639249,0.093605764,-0.028661534,-0.023664057,-0.06857481,0.3121754,0.15099691,0.057903066,0.0016800745,-0.10635802,-0.34748268,-0.12057949,0.17687657,0.46039578,-0.09917784,-0.093964465,-0.04543541,0.10992095,0.24834727,0.21195485,0.04805965,0.5460963,0.3645354,0.0074388017,-0.29857203,0.13558644,-0.08160029,0.14617486,0.2101396,0.14740653,0.15760364,0.21537527,0.11393287,-0.064905286,-0.27259853,-0.07016766,0.26536053,-0.058307476,-0.3629914,-0.15715232,0.2794248,-0.07715983,0.24099475,0.29792535,-0.19088759,-0.15607375,0.084604084,0.1755102,0.08324906,0.29614,0.17930092,0.35590747,0.14630897,-0.046019223,0.08577282,-0.10648726,-0.038800094,-0.1869491,0.414258,0.013566634,-0.05862978,0.17112015,0.05208817,-0.28788874,0.12666807,-0.098632075,0.11335874,0.015409188,-0.17654365,-0.06330791,0.058596093,-0.096275896,-0.118759766,0.088097356,-0.012188047,0.4232849
2,19,1,-0.20020242,0.11499418,0.20472552,-0.086479835,0.13947843,0.23308016,-0.091336004,-0.19029768,-0.20085081,0.011603613,0.10056953,0.24171619,0.19191161,-0.09168991,0.2765327,0.15817358,-0.031245664,-0.053336576,0.1256092,-0.001971855,-0.07174116,-0.19403455,-0.20501386,-0.022300167,-0.1263537,0.035372827,0.19876698,-0.039089404,0.3087713,-0.10659982,0.038523465,0.08847311,0.2261381,-0.15398306,0.429702,-0.3745541,-0.15676048,-0.064734615,-0.06437578,-0.013998913,-0.25606468,0.282787,-0.2969614,0.051424712,-0.091577426,-0.36030617,-0.24112651,-0.002159717,-0.27333078,-0.34673876,0.34892613,0.17509948,-0.40495276,0.10254364,0.25096676,0.43552047,-0.33528113,0.39145234,-0.058283553,-0.14645325,0.08001101,-0.26031792,-0.4879437,-0.24957834,-0.0054407152,-0.085945755,-0.1083004,-0.063984595,-0.08160444,0.15808685,0.26757616,0.43892428,0.16331707,0.108486176,-0.054496747,-0.14512025,-0.33758286,0.048460547,0.09821185,0.15479226,-0.0054484513,0.113677435,0.10563994,0.27210662,0.027905602,0.1611856,-0.027252935,0.4309798,-0.0005655232,-0.42747164,-0.1617182,0.1840614,0.36549455,-0.05527612,0.28871349,0.057009842,-0.19717576,-0.09458076,-0.24192661,-0.05170712,-0.3189682,0.05977507,0.35400656,-0.21502197,0.17672338,0.087553546,-0.21423309,0.102025986,-0.20751844,-0.24422842,0.11455631,-0.077738196,0.20460245,-0.5272034,-0.14226562,0.18676278,-0.092856266,-0.33092496,0.14459753,-0.3809301,0.30437624,0.43089414,0.08927086,-0.07980809,0.13858804,-0.28280106,0.29195434,0.008711281,-0.1316853,0.15965353,-0.05125158,0.16151026,0.38441682,-0.17051403,-0.1572793,0.22557811,0.10510019,-0.11570555,-0.31368002,0.20852606,0.12904078,0.043829232,-0.06358597,-0.18380506,-0.26307845,-0.52047694,-0.25850356,-0.10183806,-0.1584609,-0.24641885,0.36854562,-0.21840766,-0.33205235,0.06098369,-0.061285663,0.14731042,0.05685638,0.08472429,0.1351388,-0.05625062,-0.21907988,0.011144259,0.05376553,-0.5993397,-0.04445718,-0.1017681,0.14435542,0.28334638,0.037952434,0.06636719,0.005987647,0.12566221,-0.080120385,-0.13387847,-0.040265687,-0.093874894,0.23015866,0.1620826,-0.11318545,0.2823444,0.43118966,-0.03913419,-0.0060379514,0.32478574,-0.0050554145,-0.03585687,-0.16930918,0.23292114,0.029993298,-0.16212015,-0.012806252,0.40718156,0.14782116,0.24903516,-0.22384967,0.29349056,-0.1881707,0.12351944,0.24370953,0.11515338,-0.13373858,-0.2304922,0.016259661,-0.2805082,-0.119137615,0.35171756,-0.03472565,0.102621354,-0.13674498,0.37560874,0.11385249,-0.06404035,0.11193903,-0.054148175,0.13182387,0.08731611,-0.33109227,0.032608744,-0.24307814,-0.19365855,0.5069667,0.11832864,0.102986895,-0.011877097,-0.009702408,0.21266663,0.05404866,0.025024658,0.23642337,0.22634025,0.08785741,0.009143529,-0.33806697,0.06650011,0.2261206,-0.018380862,-0.11012795,-0.28606847,-0.4859294,0.21571624,-0.16182332,-0.3439239,-0.23284303,0.21832131,0.2194791,0.20679037,0.16614074,-0.107769124,0.24122033,0.2969113,-0.13804045,-0.49962902,-0.12222539,-0.14051238,-0.17453106,-0.3098792,0.17509311,-0.35197377,-0.05984915,-0.18789944,-0.16513668,-0.4792311,0.22630386,-0.14998122,-0.0062993453,-0.052541725,-0.21687475,-0.35513872,-0.26492524,-0.44392195,0.32923773,0.04126095,0.09491291,0.1561046,0.22375518,0.19056574,-0.13758107,0.22667767,0.11050831,-0.39388806,0.0044382815,-0.27391076,0.2618658,-0.006998317,0.11685903,-0.16625239,-0.5006303,-0.043412823,-0.08927328,0.15997896,-0.13433114,0.042056963,0.12418369,0.3417408,0.016640095,-0.34545794,-0.20887175,0.23258471,0.21538948,-0.12931104,0.059446283,0.13775763,0.18319772,0.008496407,0.094719596,-0.36656767,0.055004124,-0.19738233,-0.36837316,0.34466287,-0.030386064,0.110519715,-0.1466133,0.17653789,0.18236214,0.26609093,0.008181326,-0.12505616,-0.38349196,-0.06758427,0.081658326,0.44291908,-0.013314084,-0.047109637,0.23136362,0.08874928,-0.053708714,0.057513464,0.100906536,0.26742637,0.4749043,-0.25620043,-0.42183328,-0.044032514,-0.18049785,-0.28241128,0.10593587,-0.09694556,0.22928947,0.24308425,-0.009581057,-0.11986892,-0.389049,0.041842803,-0.0012964376,-0.0858662,-0.19650766,0.056014102,0.09678325,0.08078983,0.21133491,-0.22116849,-0.3389414,-0.010665445,-0.029367903,-0.10941562,0.2909209,0.13631965,0.5528446,0.17301525,0.25227442,0.3825764,-0.08577937,-0.30996224,-0.2648085,-0.4421077,0.42406738,-0.36756268,-0.05598367,-0.0063437787,-0.13672966,-0.15320528,-0.010555687,-0.0457311,0.3769891,0.039202727,-0.04225703,-0.52935714,0.22036774,0.1246854,0.06613742,-0.09243404,0.2507218,-0.029950643
3,11,1,-0.047410473,0.08967259,0.19319688,-0.12014528,-0.07777692,-0.018455574,-0.12952411,-0.39925835,-0.20988543,0.24896978,-0.08863209,0.3959851,-0.07369888,0.0037633562,0.19775222,0.19910783,0.079961754,-0.2310166,0.22337165,-0.06815653,-0.3749843,-0.18798496,0.12654847,-0.10970169,0.049768284,0.024720564,0.18977779,0.14976482,0.08336896,0.08181849,-0.061134763,-0.0917379,-0.0022817312,-0.16113006,0.41935644,-0.2646652,0.14156199,-0.0075939815,-0.1194793,0.19224052,-0.067055374,0.2046844,-0.22640452,-0.1673904,0.011055939,-0.21217239,-0.10384916,-0.08571423,-0.06882301,-0.30778474,0.27563265,0.13742192,-0.4533241,0.19963115,0.34885773,0.364748,-0.19472475,0.41397974,-0.06424593,-0.23365422,-0.11685173,-0.1274563,-0.3159267,-0.27873182,-0.02291392,-0.07893277,-0.23708628,-0.12308456,-0.112215154,0.07845169,0.26614803,0.24162638,0.25670332,0.051670738,-0.11478597,-0.08770855,-0.33221936,0.18874846,0.013649477,0.13109297,0.035952296,-0.014604506,0.04235542,-0.0033191713,-0.14699428,-0.08689153,0.25062403,0.16602176,0.04984635,-0.22341254,-0.09321946,0.33799946,0.294877,-0.08728652,0.18972817,0.0744375,-0.022153612,0.23637095,0.06802203,-0.235581,-0.26428798,0.0016336502,0.15391964,-0.097336866,0.11999631,-0.028278721,-0.36366093,-0.017338878,-0.0829096,-0.27773646,0.058029946,0.11369091,-0.2473719,-0.4328485,-0.10703248,0.1823356,0.1343943,-0.0791821,0.20692362,-0.15597731,0.19670624,0.2888733,-0.008087869,-0.037458245,0.14411417,-0.061501715,0.17269738,0.04025367,-0.17421639,-0.020663543,-0.1493905,0.40810642,0.2827806,0.0043791924,-0.045534346,0.3985876,0.24141194,-0.23296307,-0.17263593,0.13026637,-0.110396795,0.23347591,0.20833685,-0.3111436,-0.1557885,-0.18935792,-0.19199675,-0.08465645,0.03106658,-0.39705768,0.3635635,-0.0880767,-0.06683044,0.04902418,0.28760457,0.08919444,0.08804107,0.046583932,0.45295882,-0.08205902,-0.25407,0.10904376,-0.12362465,-0.5141117,0.0150181465,-0.32577622,0.13267933,0.3148945,0.16374518,-0.022886023,-0.1274204,-0.08406771,-0.2499809,0.14152761,-0.12955682,-0.058271118,0.2669094,0.00089834793,0.0023938073,0.5256991,0.26035908,-0.16274247,-0.052301176,0.14902964,-0.045975525,0.020252578,0.054374825,0.12180588,0.12254797,-0.1057783,0.09679758,0.19821092,0.066507906,-0.007934508,-0.11140886,0.30515823,-0.05118646,0.04184522,0.41183677,0.10717398,-0.18075225,0.29848817,-0.00408706,-0.13735215,-0.16816327,0.30595002,0.029459612,-0.054093156,-0.23962936,0.38883388,0.022528283,-0.12555201,0.16673641,-0.0554313,0.15774973,0.23395015,-0.2531433,-0.1328541,-0.13161676,-0.06405353,0.3675184,0.074528426,0.22024338,0.23995006,-0.05154589,0.022829782,0.043108024,0.114282936,0.0853758,0.18578777,-0.02602273,0.08838814,-0.2673696,0.26690203,0.23881593,-0.06314794,-0.0072833966,-0.05310106,-0.6109808,0.22843105,-0.23454754,-0.2857452,-0.11125767,0.12851593,0.30922,0.04491402,0.03990089,-0.003925158,0.15754305,0.34986266,-0.04853136,-0.5373808,-0.01643717,-0.19713219,-0.042535853,-0.022552807,0.17793247,-0.56284344,-0.04846293,-0.22055395,-0.039250903,-0.34908104,0.17775968,-0.18880825,0.014142936,-0.10598837,-0.28643706,-0.214505,-0.25028977,-0.25381833,0.17892568,-0.21775271,-0.19046623,0.13787708,0.043491926,0.294099,-0.22194554,0.100082986,0.057090037,-0.30239594,-0.12259846,-0.16766848,0.16544339,-0.23042494,0.10170331,-0.017889528,-0.1574469,-0.0073502995,0.090819724,-0.027682211,-0.16598539,0.27868244,0.017006218,0.1717264,0.051204275,-0.15595569,-0.021517098,0.18842278,0.13218817,-0.0004413137,0.046700902,0.26240897,0.20931344,-0.19731872,0.034405652,-0.44478717,0.10106463,-0.2709693,-0.3313456,0.33749968,-0.027693171,0.07872862,0.061952423,0.036071125,0.042735357,0.22846872,0.025360413,-0.24384254,-0.39843354,-0.08745984,0.12640138,0.20956823,0.06624576,0.050927024,0.20739287,0.15817988,-0.14442603,0.15777309,0.16448846,0.4415658,0.39902472,0.09742311,-0.31663677,-0.008783882,-0.0652635,-0.085323386,0.38419017,0.0032882423,0.28896177,0.080239825,0.05284338,-0.115367584,-0.456114,0.01203558,0.19793737,-0.18638024,-0.28464463,-0.17209162,0.20117469,-0.14005938,0.027655436,0.07098587,-0.30883875,-0.11324005,-0.023049682,-0.054306038,0.28030008,0.1621768,0.11527766,0.28795138,0.107278585,0.13064256,0.19207032,-0.15949139,-0.111284725,-0.32139456,0.24663311,-0.17247711,-0.030718358,-0.034507748,-0.02026059,-0.08097664,0.08512922,-0.13014492,0.1925923,0.110202655,-0.07249209,-0.27036262,0.09818518,0.15849909,-0.13298696,0.010035457,-0.028088644,0.289615
4,16,1,-0.06559567,0.10340122,-0.21950084,0.06008569,0.31102368,-0.21007413,0.11166445,0.015749736,0.08924115,0.08790275,0.16296454,0.5354269,0.17292553,-0.044652693,-0.10261141,0.03410518,0.16986908,-0.0932559,0.24253379,-0.19853412,0.033005018,-0.066920795,-0.03258798,0.19394991,-0.57198226,-0.23555943,-0.44222018,0.004574684,0.07699208,0.2028317,-0.17317049,-0.04416249,0.04747134,0.018939778,0.35078174,-0.14073062,-0.023152877,-0.07354945,-0.43810079,0.2416489,-0.18286154,-0.21385907,-0.43024576,0.07348258,0.4453392,-0.05549029,-0.14109325,-0.2652857,-0.13266642,0.09514777,0.27112672,-0.14362799,-0.23357707,0.27897084,0.24658178,0.19571643,0.112286046,-0.06817487,-0.05467509,-0.038209025,0.17884764,-0.42671224,-0.44558486,-0.32030335,-0.038044337,-0.123394355,-0.15214387,-0.030319251,-0.1768564,-0.08393651,-0.08538251,0.043007642,-0.07635223,-0.07881166,-0.34262967,0.05427131,0.23576754,-0.3281197,0.5327893,-0.2577646,0.23860203,0.05503797,-0.16791736,0.09047834,0.17883183,-0.2377054,-0.05686013,0.5733033,-0.11693468,-0.24379581,0.3930448,-0.051609658,0.032744016,-0.2103047,0.12494166,-0.1578619,-0.159006,-0.15007892,0.4057867,0.15137774,0.014147101,-0.14121883,0.0432448,0.07460778,0.35142332,-0.20698953,-0.41582888,-0.04104581,-0.1894714,-0.36057547,-0.1037714,-0.16484697,-0.141375,0.032898806,0.20417176,0.3516281,-0.060394138,0.049719825,-0.02843654,-0.021282949,0.20206201,0.27351347,0.07571643,-0.28265855,-0.093376204,-0.22309871,0.32103595,-0.1766354,-0.0015835414,-0.015803583,0.26569477,0.068515,0.24349073,0.19970939,-0.17607136,0.24299662,0.18746278,-0.060255367,0.10668293,0.030898217,-0.26675063,-0.07268478,0.077154845,0.01022932,-0.37421727,-0.48986998,-0.2596085,0.02433982,0.08133591,-0.34551433,0.16491805,0.08775472,0.14452124,-0.331512,0.00405355,0.22964758,0.20624004,-0.058640398,0.25083253,0.24697915,-0.09935101,-0.16124389,0.009717897,-0.15604325,0.001908747,0.0015728461,-0.22082359,0.20114082,0.23476058,-0.29593655,-0.14179517,-0.28467762,-0.21361183,0.09584969,-0.11387042,-0.11211233,0.124472156,0.1763117,-0.06544898,0.13630982,0.14407027,-0.4443951,-0.08669704,0.03058001,-0.11443935,-0.20153165,-0.23784393,-0.29033998,0.28983307,-0.106414,0.12043196,-0.14944212,-0.14606231,0.0061834785,0.017294914,0.23215847,-0.2058359,-0.094865255,0.06766386,0.3529846,0.07107342,0.07414812,-0.020922981,0.08421463,0.025135925,0.11645573,-0.29837626,0.2823509,0.07778387,0.2987809,-0.31546396,0.14147586,0.050463665,-0.06952468,0.057499364,-0.117212504,-0.17706007,0.011937152,-0.03733096,-0.40823078,0.033799406,-0.2317264,0.18154144,0.018813645,-0.02354876,0.21708931,-0.1474191,0.3247585,-0.22432648,-0.023006275,-0.21580918,-0.07233053,-0.2020115,0.28966475,-0.13654557,0.0028377434,0.011592032,0.33925673,-0.5107796,0.23609677,-0.13655779,0.20087996,-0.3124401,0.47696072,0.39471465,-0.070585065,-0.12379685,0.16239671,-0.19115485,0.47081077,0.024909163,-0.065713756,-0.12895204,-0.54587024,-0.2960696,0.07237432,0.22201473,-0.50596976,0.26929948,-0.22744955,-0.25374034,-0.43803513,0.1796948,-0.18802512,-0.09134986,-0.20729385,0.24996608,-0.24459462,0.011506668,-0.22153506,0.14152886,-0.06175582,-0.26718315,0.027499372,0.02296811,0.22686766,0.21554063,-0.12029513,0.0695112,0.12545648,-0.08666292,-0.08201367,0.47528994,-0.1607446,0.20571408,-0.21437979,-0.21728578,-0.005686892,0.39633927,-0.17801139,-0.21500173,-0.19275665,-0.4130952,-0.061183363,-0.23354998,-0.1898934,-0.31479737,-0.21889298,0.13294506,0.06941495,0.035683665,0.3373743,-0.2856156,0.27932283,-0.13228217,-0.112938374,0.28279427,-0.049677394,-0.17952797,0.16721225,0.38361943,-0.1485865,-0.33427733,0.5942031,0.21280214,-0.26593658,0.14972788,0.18714285,0.023244418,0.025131209,-0.03231432,0.03972105,-0.06133417,0.20114692,-0.13048054,-0.2269023,0.38872695,0.13835494,-0.09308999,0.3280792,0.3171831,-0.032359406,-0.33281922,-0.10271056,0.2999674,-0.034834255,0.11639549,0.43875232,0.13550694,0.2831611,0.18986309,-0.10892668,-0.0031848592,-0.066779085,0.07724573,-0.4404615,-0.008240303,-0.19853242,-0.030938769,0.45414823,0.2282964,0.3807385,-0.23218139,0.24829927,-0.002605641,0.44405583,-0.13816126,0.2806313,0.17953044,0.03775341,-0.21386969,-0.27295524,-0.10137876,-0.050986327,-0.19396463,0.11058262,-0.00474347,0.046585456,0.09174747,0.09399158,-0.18126667,-0.3327017,0.25238475,-0.14660843,-0.31747445,0.08691034,-0.15959843,-0.30629548,-0.18430793,-0.0985464,-0.36329788,-0.14376071,0.08902745,-0.14907503
