,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
185,27,12,0.10159751,-0.03684164,-0.21079682,-0.12092105,0.23724663,-0.04490859,-0.28998974,0.36526752,0.061904054,-0.15252662,-0.015883511,0.20429401,0.48720664,0.058512595,-0.21128386,-0.02209831,0.03884949,-0.031704325,-0.09937235,0.14418302,0.274813,0.2284911,0.48420605,-0.46448478,-0.008401338,0.080204844,0.27290848,-0.27184334,0.20514947,0.122775935,-0.014007986,0.08387104,0.5488759,-0.123673394,0.35564426,0.0170883,-0.0855551,0.15875322,0.55914265,-0.102560624,-0.08406119,0.090907976,0.06556565,0.3760717,-0.08440115,-0.28835347,0.0028754387,0.19858375,-0.7169103,0.3732203,-0.051144775,-0.43416542,0.13329652,-0.12788227,0.17952803,-0.021903744,0.034800075,0.30620766,-0.27929243,0.118573554,-0.50565094,0.15093441,-0.3549601,0.37948167
186,0,12,-0.105865784,-0.051016223,-0.051493168,0.3330699,0.35464606,-0.023223747,-0.13285019,0.37725022,-0.19222488,-0.28239974,-0.14735112,0.15863991,0.06268537,0.19227736,-0.22104442,0.00844759,0.2067726,-0.042886067,0.2206786,-0.11842005,-0.09633713,0.07582212,0.54338133,-0.33410367,-0.16042484,0.26497176,-0.12109527,-0.1664951,0.08501956,0.33247846,-0.19102612,-0.07219928,0.5254448,0.2938327,0.15248954,0.43678078,0.029349709,-0.12014566,0.5871871,0.07994925,0.08537648,-0.3455284,-0.08408743,0.25951785,0.014218049,-0.17565702,-0.18594158,0.064978436,-0.4971471,0.42244503,-0.17316464,-0.3663044,0.36600032,0.20087177,0.19055529,0.20761858,-0.040477876,0.009611921,-0.108205274,0.14317916,0.16822112,0.42682785,-0.16359086,0.020085989
187,0,12,-0.19660391,-0.024971083,-0.252678,0.32089156,0.28655028,-0.065022185,-0.013669002,0.4571954,-0.18923888,-0.31710207,-0.21492155,0.16013265,-0.032934196,0.11749504,-0.17346045,0.038313936,0.17997007,-0.034412622,0.25417817,0.012028489,-0.19541176,0.23752342,0.618819,-0.30894265,-0.31676868,0.07152115,-0.1649983,-0.16974652,0.06516557,0.31481954,-0.19153938,0.04934007,0.49471548,0.4359698,0.23883444,0.4233653,0.026413603,-0.11996036,0.57239527,-0.13913682,-0.07449864,-0.23223837,0.038479973,-0.04720825,-0.101480685,-0.1905795,-0.33016193,0.15328059,-0.45299152,0.42342612,-0.29895768,-0.32737064,0.54964453,0.2981723,-0.12759581,0.18773395,-0.2015688,-0.083925866,-0.13504305,-0.03862017,0.05681146,0.37892812,-0.38112605,0.039113004
188,28,12,-0.11340776,-0.116599426,-0.009091641,-0.1877731,0.29765373,-0.013995389,-0.3407039,0.32433122,-0.12351878,-0.04889197,0.031191068,0.15353394,0.6157566,-0.12359187,-0.19810244,0.032698855,0.1378735,-0.021466339,-0.17815466,0.15176845,0.17670292,0.25460732,0.44841227,-0.37348217,0.120359704,0.044826012,-0.0703708,-0.24225143,0.34535563,0.18034808,0.06701076,0.026591655,0.5531386,-0.08434028,0.23429932,0.007969062,-0.11545587,0.055705138,0.6414414,-0.12152979,0.21020837,-0.0038082937,0.039966762,0.29397205,-0.029009352,-0.11612626,0.07881145,0.147005,-0.69354606,0.45219827,0.14205855,-0.27204722,-0.043666326,-0.006852207,0.029268315,-0.17435502,0.09152869,0.22486977,-0.15500589,0.067559056,-0.36379945,0.021796774,-0.32615024,0.3026434
189,14,12,0.38784322,-0.30448744,-0.01315208,-0.13279688,0.402739,-0.05267479,-0.54737306,0.16919285,-0.295862,-0.20345062,0.14329989,0.14030994,0.4498361,0.16166887,-0.09965061,0.1387586,-0.094039395,0.25134823,0.15479332,-0.05011026,0.2643587,0.47661075,0.62589765,-0.46761054,0.14631803,-0.118939884,0.25533503,-0.22223341,0.16326918,0.43554947,-0.3065556,-0.017184492,0.5866468,-0.49244913,0.18432245,-0.087386526,-0.08941994,0.44073352,0.6425924,-0.02687677,0.2625614,0.0135871,0.38031873,0.20228331,-0.002530048,0.011481265,0.16075619,0.21606618,-0.602374,0.19173479,-0.028722936,-0.1462458,0.013284194,-0.17892207,0.31674096,0.099515334,0.0015987591,0.052567873,0.011639439,0.3430104,-0.42299953,0.0649667,-0.08174052,-0.0331013
190,32,12,0.0017112105,-0.043741293,-0.07209938,0.0054400624,0.077801816,0.04143812,-0.22775678,0.47532576,-0.2791723,0.14344391,-0.095592715,0.21099842,-0.042298872,-0.07228595,-0.2344276,0.30556685,0.19480696,0.13567881,-0.3116956,0.04292309,0.08774363,0.1803892,0.37624395,-0.022562955,-0.13872017,-0.089039125,-0.29270557,0.0155832665,0.33326104,0.27727985,-0.1737248,-0.09666615,0.28590524,0.011150822,0.117097534,0.08265073,-0.15428129,-0.10526347,0.47162744,0.030727465,0.28351697,-0.11672869,-0.28578305,0.09888539,0.0009934265,0.0712773,-0.14661086,0.18688074,-0.4504179,0.39844775,-0.0012134494,0.03561186,0.1841424,-0.19459969,0.15834935,0.09714404,0.17413878,-0.0218926,0.062112868,0.091994494,0.17435357,0.28100806,0.026589818,0.028610224
191,0,12,-0.11277523,-0.051819604,-0.012159371,0.29270786,0.2816059,-0.02451045,-0.2935538,0.34789675,-0.2558102,-0.3707597,-0.08814207,0.11486016,0.19617195,0.0939333,-0.18689269,0.039953377,0.33620006,0.07533762,0.1180864,-0.10784051,0.03421121,0.11303128,0.55258846,-0.3811197,-0.09020698,0.21192272,-0.1358927,-0.1759758,0.19266322,0.34712592,-0.28458115,-0.0033885594,0.5435218,0.206204,0.105532885,0.2913052,0.030443318,-0.11376511,0.6044364,0.04004846,0.1839967,-0.3088254,0.011667013,0.25179902,0.09098968,-0.16302708,-0.090225205,0.056982376,-0.55368406,0.35427552,0.018211795,-0.31865835,0.28223473,0.1952097,0.3010892,0.12865746,-0.08110913,0.0614296,-0.0033824316,0.11309167,0.10591143,0.19189356,-0.10181329,0.091357976
192,8,12,0.034858715,-0.015910015,-0.24543607,0.09254117,0.051833663,-0.042894945,-0.29905644,0.34347647,-0.031190578,-0.09156804,-0.10419692,0.18624829,0.16076407,-0.05834744,-0.21475573,0.1286602,0.2863015,0.060140684,-0.21925925,0.15857492,0.1223185,0.27019623,0.5418042,-0.3787156,-0.13288368,0.10631645,0.0018960363,-0.31030223,0.18029007,0.2742828,-0.28392163,-0.06838566,0.55250174,0.1521801,0.33664384,0.033098314,-0.1564975,0.15964036,0.48976675,-0.06925776,-0.03769182,0.07289148,0.021712199,0.3091018,-0.13831222,-0.09423974,-0.026902199,-0.01991064,-0.7096429,0.4755847,-0.26942766,-0.3187997,0.13126954,0.068068296,0.07165719,0.22027633,-0.110355325,0.1746179,-0.03298443,0.36825153,-0.21170597,0.0848392,-0.038541675,0.37549442
193,17,12,-0.017984359,0.03227157,0.13072541,0.09181155,0.42680946,-0.19086269,-0.14547767,0.16212529,-0.14708687,-0.21338883,-0.17713843,0.30223325,0.40021178,0.043515988,-0.08017074,0.09802528,0.05193089,-0.15162833,0.016580343,-0.04967963,-0.12716915,0.35385898,0.5414071,-0.2854565,-0.0924838,0.070939496,-0.19413286,-0.3711551,0.058744375,0.31237063,0.03559692,-0.011896678,0.5385795,0.13623494,0.57694775,0.2364404,0.07210353,0.16318947,0.6284536,-0.1465509,-0.08242447,-0.034167923,0.055461884,0.1591336,-0.18118247,-0.20593624,-0.010565216,-0.06390779,-0.70280474,0.3999506,-0.036960416,-0.4557265,0.32091075,0.020092458,0.044887844,0.1981105,-0.15974738,-0.116253376,-0.376895,0.093372345,-0.39946485,0.15312022,-0.4858561,0.30538383
194,18,12,-0.0119428765,-0.020001035,0.045122895,0.07329468,0.32086825,0.05719616,-0.26889098,0.16993982,-0.17521521,0.026794756,-0.14817794,0.21110658,0.5211894,-0.11538813,-0.1297764,-0.14679056,0.12190207,-0.045568556,0.13194466,-0.029738737,0.018360686,0.18272418,0.6178804,-0.34938866,-0.021480884,-0.1909514,0.16383538,-0.5153967,0.19093198,0.16084294,-0.14221343,0.16985695,0.52801067,-0.0042980346,0.43150875,0.04288002,-0.07375623,0.25812316,0.65579337,-0.17226923,-0.010429287,0.08911486,0.007925609,0.110450916,-0.0640053,-0.3563442,-0.15656285,0.17480324,-0.70792615,0.42546093,-0.20774314,-0.27266026,0.4415125,0.15065797,0.058853015,0.08329816,-0.16534199,0.18665008,-0.33326682,0.096514,-0.30220824,0.2580701,-0.25177887,0.39647934
195,29,12,-0.0027451296,-0.22056246,0.20402618,-0.09677794,0.19284828,-0.102319546,-0.23221079,0.11046402,-0.038271055,0.07677362,-0.0032599862,0.104151815,0.6036022,-0.15848418,0.0022955076,-0.20950928,-0.046801295,-0.0041594785,-0.22781302,0.060370196,0.22569251,0.2065087,0.39607993,-0.41343305,-0.12245655,-0.038946573,0.18181369,-0.37230492,0.21650553,0.07501227,0.06478372,0.22649539,0.61512804,-0.15239128,0.4260182,-0.03528423,-0.19603814,0.06139787,0.5273062,-0.13000774,0.065308236,0.14078219,-0.13317052,0.26644164,0.10341939,-0.45441365,-0.1667038,0.24076903,-0.7099178,0.45894074,-0.1900019,-0.31032157,0.040660985,0.029244844,0.112632915,-0.05802892,0.055030767,0.33949125,-0.14283946,0.20891044,-0.47618997,0.03824401,-0.3160736,0.5070027
196,14,12,0.38784322,-0.30448744,-0.01315208,-0.13279688,0.402739,-0.05267479,-0.54737306,0.16919285,-0.295862,-0.20345062,0.14329989,0.14030994,0.4498361,0.16166887,-0.09965061,0.1387586,-0.094039395,0.25134823,0.15479332,-0.05011026,0.2643587,0.47661075,0.62589765,-0.46761054,0.14631803,-0.118939884,0.25533503,-0.22223341,0.16326918,0.43554947,-0.3065556,-0.017184492,0.5866468,-0.49244913,0.18432245,-0.087386526,-0.08941994,0.44073352,0.6425924,-0.02687677,0.2625614,0.0135871,0.38031873,0.20228331,-0.002530048,0.011481265,0.16075619,0.21606618,-0.602374,0.19173479,-0.028722936,-0.1462458,0.013284194,-0.17892207,0.31674096,0.099515334,0.0015987591,0.052567873,0.011639439,0.3430104,-0.42299953,0.0649667,-0.08174052,-0.0331013
197,24,12,-0.15051365,-0.017672658,0.13384022,0.23181841,0.07737618,-0.123850994,-0.26235372,0.50424016,-0.16524449,-0.17556031,-0.30114284,0.19393647,-0.066337295,-0.022597924,-0.17804347,0.3371615,0.06605132,-0.096504085,-0.015717926,0.056374304,-0.20823427,0.32711643,0.54914755,-0.30215678,-0.034476466,-0.037241682,-0.112636454,-0.31033123,0.10507345,0.22428489,-0.17451678,-0.10222212,0.31365982,-0.12098647,0.2183044,0.043650478,-0.013435198,0.054956306,0.4056091,-0.02198208,0.16963749,-0.06323671,0.05989702,-0.06332505,0.07844182,0.04805638,0.059577074,0.1273327,-0.51331115,0.22155176,-0.20750523,-0.16553432,-0.15767989,-0.24060515,0.14527982,0.13914345,-0.12175125,0.1557176,0.119176686,0.18176231,0.064160354,0.18025574,0.08985066,0.025502948
198,8,12,-0.08001395,-0.091797836,0.05199489,0.13321377,0.4046419,0.14805143,-0.574045,0.33890754,-0.29844,-0.14345056,0.08207655,0.15984793,0.40747684,-0.16489151,-0.1691362,-0.041984793,0.0013638578,0.24958421,0.032736164,0.1698448,0.031661402,0.20323811,0.7064427,-0.4206215,0.029765459,0.047900226,-0.038040467,-0.28385225,0.31668085,0.3267342,-0.3165261,-0.15392455,0.44632533,0.12810743,0.41328755,0.04024152,-0.05996226,0.2033756,0.6773599,-0.1158538,0.047589462,0.20793772,0.12951031,0.1870341,-0.27248055,-0.089510664,-0.07365889,0.32740313,-0.7485213,0.5577305,-0.26049772,-0.28000847,0.14702539,0.16528411,0.089489594,0.14220528,-0.22544824,0.13424817,-0.015741335,0.46840495,-0.066393994,0.0035875211,-0.14152233,0.28761506
199,31,12,-0.26874745,-0.00085119135,0.20640486,0.16452701,0.34044638,-0.026691072,-0.15125397,0.4137952,-0.12488738,-0.12081375,-0.24546288,0.08188805,0.1160688,-0.028045882,-0.20639817,0.17942744,0.12330291,-0.07005761,-0.21215913,0.030705754,-0.17213719,0.23801777,0.4606226,-0.078042984,-0.12408364,0.14691186,-0.27172738,-0.29254782,0.10574753,0.36886194,0.02727477,-0.03677959,0.4133757,0.16926561,0.35436207,0.17883952,-0.040692788,0.0638853,0.46537486,0.123432815,0.17420287,-0.12813863,0.010114517,0.24672948,-0.021569878,-0.14935274,-0.14540818,0.022568272,-0.59711415,0.41768116,-0.026291173,-0.25877374,0.18783738,0.06842579,0.090554684,-0.075577706,-0.04944002,0.030835893,0.0070336345,0.19546805,-0.06879245,0.029269291,-0.13327916,0.09280446
200,15,13,0.03221061,-0.15299672,-0.09311674,0.20759481,0.3831961,-0.10238045,-0.16430898,0.21644671,-0.39653823,0.091563635,0.054297477,0.17155443,0.2462916,-0.13242215,-0.06996735,0.20520991,0.19939397,0.02663887,-0.078642376,0.106138036,0.039843913,0.17397846,0.30252346,-0.3114584,0.053368554,0.13183716,-0.25673366,0.021140674,0.2647495,0.2582371,0.048841603,-0.0995092,0.48352355,0.19283138,0.418598,0.28193903,-0.24899103,-0.06086218,0.50649863,-0.03449929,0.21535099,0.043903116,-0.04747269,0.08247467,-0.1742585,0.022962337,0.0029177116,0.10739697,-0.5483489,0.49291307,0.12142167,-0.052085936,0.13113444,0.050580196,0.26066467,-0.11949084,0.12141401,0.05266311,0.037451714,0.02738893,-0.13651073,-0.026890563,-0.44256738,0.11009017
201,15,13,0.13985454,-0.11712359,-0.07322492,0.20224206,0.28937876,-0.22851862,-0.28666884,0.13681498,-0.14350644,0.039602198,-0.050607964,0.16340572,0.41560128,-0.19808054,-0.1901217,0.051049918,0.18582922,0.09554346,0.07046894,-0.04050561,0.0630926,0.03384195,0.41567898,-0.4811566,-0.086682096,0.25776255,-0.23687604,-0.20801476,0.22331369,0.17965467,-0.0056472863,0.05847873,0.48887268,0.2354052,0.51277375,0.34104732,-0.15168916,-0.017795725,0.58810246,-0.1441155,0.2116376,-0.06514037,-0.11245548,0.29449487,-0.2239076,-0.15241976,-0.108177945,0.0041095717,-0.67930967,0.42471415,-0.06651841,-0.351592,0.103689924,-0.16028997,0.33424753,0.20062268,0.0051093255,-0.045027055,-0.31784943,-0.21252027,-0.3170757,0.22980347,-0.36479148,0.19228019
202,11,13,-0.04040569,-0.14982377,0.101250716,0.09498535,0.33805546,-0.043357875,-0.24106827,0.21230496,-0.058005627,-0.17060418,0.031539556,0.09534214,0.47700062,0.024549065,-0.1312479,0.0068770587,0.07614954,-0.09616547,-0.040836938,0.038356762,0.13250355,0.13829868,0.5926045,-0.2957069,0.049190346,0.11971781,-0.11250662,-0.26295823,0.26496536,0.21041286,0.0021260497,-0.023608629,0.48691347,0.012794221,0.3483834,0.16216908,0.015731877,0.00021880493,0.6225492,0.035182226,0.08624723,0.053293552,0.14725477,0.18766183,-0.03449524,-0.11213519,-0.16001701,-0.07049898,-0.7095965,0.3253332,0.04596248,-0.37175244,0.087794125,-0.07916677,0.26260436,0.099686414,-0.05018483,0.006654537,-0.18131395,0.100642405,-0.22612375,0.02112328,-0.17420101,0.29741526
203,9,13,0.02135356,-0.15640102,0.025089363,-0.018948425,0.39434835,0.047336623,-0.10357313,0.30203012,0.039478634,-0.021427738,0.12150762,0.20278336,0.44056034,-0.08487994,-0.14305124,0.24476671,-0.036406275,-0.14862381,-0.04334451,0.3020166,0.090930276,0.58326507,0.35553834,-0.44441548,0.102274805,0.16080469,0.0009840314,-0.38642663,0.21798685,0.15206543,0.10593179,0.02851186,0.46010095,-0.06238958,0.37365073,0.21912487,-0.13110931,0.12600368,0.4980666,-0.13016662,-0.04573722,0.169333,0.06586964,0.16091156,0.080114186,0.14925803,-0.14171039,0.06812723,-0.6730612,0.40414461,0.14781135,-0.22953933,0.09789272,-0.13512285,0.09481075,-0.08128995,-0.24665713,0.02019198,-0.39867777,0.04277498,-0.16843589,0.07425923,-0.31479034,0.42210925
204,1,13,0.029505806,-0.017213566,-0.087367244,0.010622169,0.3060827,-0.10813772,-0.2129647,0.22179501,-0.20883767,-0.047534034,-0.070016526,0.2314623,0.56683344,-0.038611796,-0.052814066,0.23201345,0.072101966,-0.12789075,-0.06498089,0.3590759,0.1847166,0.4698667,0.3443844,-0.35835612,0.25523072,-0.022365497,-0.16927141,-0.25278586,0.27365285,0.3253998,-0.04437307,-0.13828412,0.46505386,-0.05965826,0.4315376,0.11692663,0.04534675,0.0656875,0.64050853,-0.115078524,0.025550138,0.17579131,0.15860124,0.23007737,-0.12984467,0.05022724,-0.14397825,-0.032063443,-0.7152703,0.4307648,0.14932917,-0.29438716,-0.031406596,-0.028565517,-0.038396753,0.011913496,-0.044236097,-0.066534646,-0.3591675,0.0027448824,-0.28362024,0.070914276,-0.35993555,0.3844475
205,23,13,0.1737729,-0.22684179,-0.17976873,0.043283537,0.19519925,-0.005778159,-0.11701834,0.21086645,-0.23034236,-0.024556493,0.11712102,0.20445919,0.50950116,0.06005193,-0.10140976,0.25753474,0.15402432,-0.14359088,-0.19232117,0.07007152,0.25879717,0.22145194,0.47254097,-0.4062779,0.03205582,0.05195531,-0.046687517,-0.08857978,0.2916707,0.1926276,0.0024568092,-0.13495745,0.4411,-0.016169524,0.3441086,0.18105571,-0.016964149,-0.056207072,0.55904675,-0.218425,0.13488251,0.016499268,-0.1467409,0.15243883,-0.032788716,-0.027259063,-0.16584307,0.012258825,-0.63901377,0.2566752,0.09229634,-0.15681762,0.018715376,-0.18096724,0.011340266,0.059878573,0.040996894,0.01962265,-0.26276237,-0.26612917,-0.32182312,0.26661947,-0.32059535,0.3511295
206,23,13,0.15485817,-0.19124486,-0.07841042,0.10502978,0.21582405,-0.05272723,-0.30366936,0.22491196,-0.21475592,0.12845804,-0.065103754,0.2456839,0.40447885,-0.22243053,0.04762366,0.26766166,0.17406322,-0.009012299,-0.23454523,0.15671423,0.14956452,0.17984903,0.38620898,-0.4357421,0.043014683,-0.029783472,-0.23897244,-0.16955362,0.30571917,0.2126781,0.05340844,0.054466967,0.5331432,-0.06286015,0.31548163,0.027609386,-0.16661762,-0.071111284,0.47721592,-0.11340622,-0.018959384,0.10699533,-0.09675419,0.29133222,-0.24377811,0.0018698327,-0.07865302,0.0016347341,-0.58092844,0.40863234,0.19134441,-0.079911515,-0.14121151,-0.09695176,0.070578225,-0.20704493,0.054811053,0.094304,-0.13942729,-0.10376534,-0.29899278,-0.049057458,-0.35650095,0.14117402
207,8,13,-0.10150389,-0.199438,-0.010208818,0.1262031,0.2932756,0.021901472,-0.43552014,0.35585228,-0.15390101,-0.06931852,-0.07243352,0.11869355,0.4656195,-0.30663934,-0.09254607,0.08548989,0.18016838,0.17441124,-0.057438057,0.20366594,0.062544495,0.27340457,0.45241866,-0.3742636,-0.057764947,-0.058678348,-0.23592274,-0.17601171,0.24957128,0.327379,-0.1752789,-0.12545371,0.55030066,0.023463562,0.30936456,0.17446914,-0.11522752,0.08311185,0.6249145,-0.06426907,0.08989967,0.013492278,0.15137276,0.31211355,-0.11603501,-0.051838968,-0.041458465,0.10115039,-0.6651084,0.5061993,0.07027695,-0.33471754,0.18210413,-0.11121685,0.10962462,-0.009322798,-0.2848702,0.09948794,-0.04467962,0.07214219,-0.2228408,0.015461672,-0.17084058,0.082309805
208,8,13,0.035100766,-0.16239285,0.039484356,0.08736494,0.4258757,0.004634541,-0.3014537,0.25056663,-0.17431428,-0.12075121,-0.054009706,0.17830133,0.37006107,-0.14736784,-0.16747946,0.16704968,0.094339386,0.047997918,-0.16472009,0.13925663,0.14691651,0.25898665,0.4959887,-0.35508823,-0.04556282,-0.08392151,-0.09449646,-0.2306611,0.2796168,0.30747887,-0.20387746,-0.057398453,0.54873604,-0.023257814,0.20858213,0.087136924,-0.0996411,0.13936661,0.5834604,0.032351643,0.19843964,0.029063813,0.20182659,0.14508176,-0.28546023,-0.05571017,0.11249588,0.031814653,-0.68562555,0.42826095,0.06661471,-0.18062279,0.15075117,-0.1269044,0.20201789,-0.05009725,-0.050908357,0.07274497,-0.12970394,0.23290421,-0.31020257,0.051100876,-0.06423791,0.16762291
209,22,13,-0.028236123,0.08938785,-0.0150730815,0.044029005,0.1805864,0.1630418,-0.20527323,0.3164808,0.07974274,0.06890999,0.084622,0.07588642,0.35397497,-0.08088731,-0.05184879,0.21849684,-0.1144421,-0.093490794,-0.15875326,0.20945087,0.1806472,0.37835234,0.5039063,-0.3008954,0.075258516,0.13873419,0.09922531,-0.13819554,0.10080697,0.23995714,0.055447463,0.08826709,0.18224397,-0.2021628,0.35889983,-0.14733401,0.056751657,0.14295213,0.40065104,-0.024015501,0.14379957,0.12145979,0.1274944,0.11274923,0.19638194,-0.06381461,-0.01756432,0.22272351,-0.6897811,0.32843193,0.083303794,-0.31178877,0.19290626,-0.071727544,0.40947613,0.14056057,-0.048557196,0.10223827,-0.14260997,0.26107532,-0.040146533,-0.06738445,0.033545166,0.24883579
210,31,13,-0.15788873,-0.09342105,-0.21815825,0.017818112,0.34451127,-0.030025514,-0.3710265,0.19826832,-0.24173282,0.106454216,-0.023032418,0.21757318,0.39325535,-0.21573792,-0.070280924,0.09868157,0.05880604,-0.02187713,0.019282857,0.08054962,-0.008840975,0.28208277,0.34889793,-0.32023397,0.031298947,0.15970422,-0.23400323,-0.11175574,0.3052162,0.32135794,0.046169374,-0.03169277,0.50439185,0.19281437,0.3913863,0.07838078,-0.1339437,0.08161587,0.612066,-0.0053034374,0.16233884,0.0052638,0.11214437,0.1336365,-0.010950558,-0.16096768,0.075175464,0.14097439,-0.67044526,0.55086875,0.047575325,-0.3164649,0.15790384,0.06365135,0.2078163,-0.09594652,-0.119441055,0.07103785,-0.04756145,0.006032252,-0.22047475,0.10260599,-0.4414914,0.14766714
211,6,13,-0.004180452,-0.20334662,-0.048720077,0.10426731,0.22851862,-0.07820496,-0.3687612,0.31072336,-0.14220935,0.03240204,0.074107535,0.16725719,0.5822406,0.02983684,-0.05977533,0.16573553,0.007235252,-0.12254479,-0.10418905,0.020836482,0.09549809,0.4294227,0.49929622,-0.44856364,0.06345939,-0.026122779,0.02596331,-0.28286415,0.22512035,0.2229049,-0.13821068,-0.07878897,0.5083906,-0.18857156,0.3658438,0.105643645,-0.114808,0.29982752,0.5736981,-0.17578012,-0.027573999,0.17190112,0.015714431,0.18791719,0.08753133,0.23743151,-0.048256796,0.20768757,-0.77353615,0.4135343,-0.16254058,-0.17970964,0.038096216,-0.07512412,0.14660682,0.20283753,-0.1143285,0.08324372,-0.14483841,0.13656081,-0.18511713,0.20027101,-0.17940666,0.26682484
212,8,13,-0.13470179,-0.07207195,-0.03415568,0.13009772,0.27084038,-0.009274693,-0.40221253,0.28612897,-0.12058696,-0.088743016,-0.067483224,0.13118729,0.4357627,-0.20369647,-0.17778786,0.15198383,0.10647207,0.03203265,-0.17025381,0.24575584,0.19124195,0.31812996,0.49205002,-0.43774977,0.07360475,-0.013472098,-0.23024945,-0.27732414,0.20103656,0.2528004,-0.094004616,-0.10707659,0.58338034,0.096149154,0.31834882,0.24359712,-0.18113564,0.14760041,0.5752678,-0.086353086,0.122639,0.03548358,0.09108015,0.27725166,-0.228279,0.08439627,-0.048868403,-0.0034805937,-0.6674927,0.5694991,0.124783374,-0.43321064,0.05502624,-0.038620796,-0.017341552,-0.014756637,-0.18213068,0.057882193,-0.1786305,0.14260799,-0.30858696,0.050341763,-0.20883821,0.27081895
213,8,13,-0.11439236,-0.13427415,0.03757888,0.19421938,0.2522428,0.1119632,-0.37501872,0.24469744,-0.12758824,-0.07328818,0.028102394,0.07140164,0.3976399,-0.27567255,-0.13960429,0.0064651403,-0.02920099,0.10301916,-0.25006416,0.13009383,0.22727795,0.03546881,0.48974875,-0.38078237,-0.012152372,0.06688109,-0.046427466,-0.16229707,0.34345746,0.25741014,0.09628364,0.05631575,0.44960564,0.054154932,0.34196913,0.06489714,-0.14125514,0.14519045,0.48337105,0.10707916,0.2716719,0.0090065915,0.10831886,0.14385892,0.058410697,-0.11440351,-0.27362356,0.17165029,-0.66683227,0.44832313,0.06471027,-0.18656282,0.14476255,-0.10032164,0.2986318,0.02948637,-0.07388545,0.07793036,-0.024754561,0.19307464,-0.101333566,0.0477951,-0.039926272,0.1548153
214,8,13,-0.123715095,-0.14736982,-0.023269145,0.19549955,0.379312,-0.042543836,-0.27940622,0.24702689,-0.18031889,-0.08166899,-0.06477208,0.15798886,0.50972134,-0.16719244,-0.08028638,0.21223904,0.11860899,-0.013126625,-0.03609682,0.2200641,0.16296962,0.30050385,0.48808324,-0.4169172,0.0393127,0.027528232,-0.2805199,-0.18396078,0.23144159,0.22288997,-0.0987292,-0.015880235,0.5331118,0.13864791,0.32448933,0.14463383,-0.04473164,0.018681461,0.64360714,-0.16090989,0.074519135,0.05579068,0.17518577,0.13485959,-0.22043835,0.07090994,-0.08196451,0.06060516,-0.71543086,0.49478748,0.18205628,-0.36165574,0.1334398,-0.122615226,0.036698695,-0.033200603,-0.08475352,0.11194243,-0.1975741,0.089246824,-0.23523135,0.14549887,-0.306364,0.21304639
215,15,13,-0.101765215,-0.15625088,-0.05355867,0.18384682,0.23278852,-0.009723357,-0.31599575,0.28000158,-0.2432328,-0.011677844,-0.11661212,0.2216517,0.3526869,-0.0943641,-0.22374867,0.13385312,0.17273875,0.040570796,-0.09557955,0.05219986,0.009515693,0.04477408,0.50240093,-0.28961635,-0.05276567,0.0057580466,-0.13913094,-0.22451392,0.25075182,0.2530699,-0.080487095,-0.10027433,0.5091753,0.20081188,0.41440734,0.12954706,-0.14700693,0.014354737,0.51218486,-0.0526089,0.13883765,-0.0953918,-0.03527277,0.16375051,-0.11896909,-0.06639588,-0.12361889,0.102904804,-0.6150704,0.3637871,0.04193552,-0.25725976,0.032851387,-0.07934741,0.15423118,0.08921542,-0.15774861,0.022007369,-0.06843773,-0.0619852,-0.10753835,0.29697216,-0.1417028,0.2302007
216,15,13,0.11482554,-0.14295593,-0.029060088,0.017332919,0.23791544,-0.0887982,-0.2998235,0.21336508,-0.2235597,0.09708486,-0.03700079,0.15206358,0.30026028,-0.10596001,-0.081746,0.10276507,0.14414568,0.086399704,-0.16841447,-0.0039054311,0.122673064,0.31127676,0.43501818,-0.33457342,-0.02415509,0.14691164,-0.23869558,-0.20837557,0.32260847,0.21792345,-0.039266467,-0.1276255,0.49462822,0.0249623,0.29435906,0.18978088,-0.1466841,-0.05747339,0.49412864,-0.039795604,0.087196805,0.10060695,0.006245208,0.16813259,-0.08003425,0.05571221,-0.049430158,-0.026390411,-0.60678566,0.4509143,0.035428964,-0.18786639,0.1478672,-0.19014557,0.2046763,-0.049488235,0.08069608,-0.0018981635,-0.05879122,0.10237834,-0.20926611,0.11378442,-0.092984356,0.21687992
217,23,13,0.17247988,-0.34131098,-0.06835964,0.028102431,0.324575,-0.10736875,-0.31620854,0.15693174,-0.20670457,-0.051211372,0.034448355,0.21119699,0.28554514,-0.16014105,-0.11070177,0.32153234,0.09666082,0.014212351,-0.090939455,0.011287604,0.3019813,0.36315584,0.45114106,-0.29755548,-0.0029179482,0.08170753,-0.21151955,-0.1100611,0.4035674,0.2853337,0.0135359615,-0.058875903,0.41804966,0.044364154,0.3412971,0.13475493,-0.07744481,-0.12472562,0.5068699,-0.09522139,0.18018457,-0.03797638,0.11108909,0.020443743,-0.042958498,-0.0674491,-0.045280322,0.12288336,-0.63286287,0.33361822,0.13424975,-0.30784398,0.1363866,-0.050645042,0.3808148,-0.07440158,0.15064071,0.10335356,-0.12310768,0.11556923,-0.2343559,0.13353945,-0.073976964,0.2561124
